alias_advisory_count,alias_advisory_present,canonical_harmonic_order,canonical_primary_role,frequency,graph_id,is_canonical_harmonic,is_dominant,is_operational_reference,is_primary_sideband_member,node_id,node_index,observation_id,period,power,primary_sideband_role,reference_is_dominant,relationship_participation_count,retained_peak_id,retained_rank,semantic_fingerprint,upstream_peak_fingerprint,layout_x,layout_y,display_in_panel
0,False,,NONCANONICAL_FAMILY_MEMBER,5.6730995753722775,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0042,41,observation:4a4591056283a9debf557521,0.1762704826019872,0.0002849092832472718,,False,463,retained_peak:observation:4a4591056283a9debf557521:0042,42,f3af5511a908fd7eed57106572563bf3d2bd82b1e8fd6f5c25343305f3d8efe7,763d3af3de19cd60165918e105c2e3f0b2e1bab87bcdb8ce1b25149ff8c836d8,0.2803632236095346,0.24912183599341442,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,8.125623013525626,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0043,42,observation:4a4591056283a9debf557521,0.12306748643586285,0.0002799366358011076,,False,438,retained_peak:observation:4a4591056283a9debf557521:0043,43,8f6b8a493319cdb6343391e7709c93c9d2ff98e7ee763f42d21d78d526f552ab,1157f935048d0ba6cdf8b4031d9f5048aec5e45ef995661821349b978dbe8c0b,0.4052213393870602,0.2474263870043377,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,16.977003058497257,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0044,43,observation:4a4591056283a9debf557521,0.058903211394515494,0.00026792018737032834,,False,271,retained_peak:observation:4a4591056283a9debf557521:0044,44,5fea0a4e562c0c109d9252a585a8625b54e597dff72c2981d1213e722e70b1c3,14178c9f147627ebdad4fa66fd4bb57b8af7fecf18cc13c31aba0ebaef5bb6ad,0.8558456299659478,0.2432016999501972,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,9.24040639450442,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0045,44,observation:4a4591056283a9debf557521,0.10822034846808616,0.0002481491938414413,,False,446,retained_peak:observation:4a4591056283a9debf557521:0045,45,2591b0d2dfd03a75c01727f42d3738c7565b5f1dacf5e5bd2b2375112a304eb7,3483e846982ae94fc8e6d0a13a1dfde840b71439d10dda11911ffeb502fe72fb,0.46197502837684445,0.23582012824154175,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,18.939021809019938,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0046,45,observation:4a4591056283a9debf557521,0.052801037460326376,0.00024195925314087608,,False,225,retained_peak:observation:4a4591056283a9debf557521:0046,46,69ed03ec3e0cf4f1c840122519b13950ed57ceb425d4ae33681e3271e23e1a84,812c00deeb2d96e1900d2fa421ba119a02fa7030e9c693c9f5e820b9487ebaff,0.9557321225879682,0.23338773813892605,NO
0,False,9,CANONICAL_HARMONIC,7.568231323036229,graph:observation:4a4591056283a9debf557521,True,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0047,46,observation:4a4591056283a9debf557521,0.13213126783746604,0.000238034887709066,,False,457,retained_peak:observation:4a4591056283a9debf557521:0047,47,af8bd35e2e7a61cb18c5579acbb530009f92b4ca99586bdc853699acc4b9d184,b03f30ef261541ab64da71a867412d6c96785e99eb7d0c9cedb251ff457c7983,0.376844494892168,0.23181317885810335,YES
0,False,,NONCANONICAL_FAMILY_MEMBER,10.934877133592188,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0048,47,observation:4a4591056283a9debf557521,0.09145050170961479,0.00022236238030593614,,False,426,retained_peak:observation:4a4591056283a9debf557521:0048,48,2963b9f9bb2d0b2860a4a320c3cea6eed6d776784bb7d949ed9fdb721bbd83d8,b0f7463e29b29d672e42d5991273cbf43ee2be5ac220de6cc86aa4d0819536e3,0.5482406356413166,0.22525490695523068,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,16.397315700388283,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0049,48,observation:4a4591056283a9debf557521,0.06098559168293139,0.00022208182980936185,,False,265,retained_peak:observation:4a4591056283a9debf557521:0049,49,b42507b05329ada224bd0e50b5cfba84387a873332b75e7a1da41033f1044aa3,4d833344c583a65a0b3bb30045113f8b1db3ce33f9aeaab27b7ab95623372b6d,0.8263337116912599,0.2251333416401251,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,18.6045867947263,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0050,49,observation:4a4591056283a9debf557521,0.05375018596400445,0.0002197015801517233,,False,246,retained_peak:observation:4a4591056283a9debf557521:0050,50,1397d01fbbb9cfe47c40b03fbf0061bec417bff26e2d08d791da86d3f8b6f8c8,eaf563cf6d6704b3103ee23bae455cd25696cf061411d96c72d9637eac30c493,0.938706015891033,0.2240957340395519,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,6.096717260144219,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0051,50,observation:4a4591056283a9debf557521,0.16402269571155162,0.00021226852173532006,,False,479,retained_peak:observation:4a4591056283a9debf557521:0051,51,fe083ed3eab8f430947b80a2a79e503749c24e69918d7b25ea4dd29404bfd260,75afe66d15bd05ab20f23a4eed9c425bb7b06c7e69ea728e0a4a417499ea3d1f,0.30192962542565266,0.22078158099389913,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,4.313063850578148,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0052,51,observation:4a4591056283a9debf557521,0.2318537435669899,0.0002101298530943625,,False,453,retained_peak:observation:4a4591056283a9debf557521:0052,52,d3bd1c5e41c429813a16d8df2cefbbf9ce529a06811eabc72789df0c92fbae27,17120f6e450bbf143328f08adbc4ae1597ae3e081557d76bc5c152f5a78e1d22,0.21112372304199775,0.21980649973877953,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,7.880370669710291,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0053,52,observation:4a4591056283a9debf557521,0.12689758412554006,0.0001985477531541931,,False,448,retained_peak:observation:4a4591056283a9debf557521:0053,53,e38dc68964659b31eefc268b1db5e5827c6e464241c23e01620290cf166a2186,c6e702c28499f6fcc52d2ce7c45c4a2ac5d4e8628a4b3502942b9f23ceef70e5,0.39273552780930754,0.21434717895789696,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,10.622737786918126,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0054,53,observation:4a4591056283a9debf557521,0.09413769030724804,0.00018895500242343315,,False,433,retained_peak:observation:4a4591056283a9debf557521:0054,54,dd7e92e05f2ed9e7326db6d76b90b2d9a2763e9f3226390dea66723e8283cf0a,9fcc8416603011918871c0fdb71579bcd181d18b7823e77678288e6ebf36ef99,0.5323496027241771,0.20957877612867953,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,9.507954405939332,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0055,54,observation:4a4591056283a9debf557521,0.10517509416908123,0.00018747781150097858,,False,458,retained_peak:observation:4a4591056283a9debf557521:0055,55,ebe37bf24c41fd760256896f0ecc21895889add29d9e4a173ffd2357bd667bab,c51cfe9041a96bad988c7161168fb8fdb00038855e1050a9c7a657d1cf1f8110,0.47559591373439275,0.2088230451606524,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,14.123157603191542,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0056,55,observation:4a4591056283a9debf557521,0.07080569573011213,0.00017063369306249802,,False,355,retained_peak:observation:4a4591056283a9debf557521:0056,56,8a824624ff64f4d84c6c07972213d3f023a8ead58674168de3374720b8bb4a60,8de8d27cb7946af9177c424832ca43d269211570135d5d0b41ad6aca908a3577,0.7105561861520999,0.19975807394557327,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,18.738360800443754,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0057,56,observation:4a4591056283a9debf557521,0.0533664609540616,0.00016781159472426487,,False,265,retained_peak:observation:4a4591056283a9debf557521:0057,57,ee7c067dcd080b011c48ee6df0fab18575ae4d14923b51bb1293ada5c2f4ccaf,3438ea0feedcfc2070cf6f8119cf502f399cb94c2787dbdc254ce0f002d641bf,0.9455164585698071,0.19815220695669405,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,17.578986084225807,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0058,57,observation:4a4591056283a9debf557521,0.05688610225918162,0.00016709406667206317,,False,267,retained_peak:observation:4a4591056283a9debf557521:0058,58,6c91ff50c830d574540cfa44bc8a2613a2b5c1d172246f4d1f662cd6a2c39809,612654f704ca6f4b5f008f2c694277b9c10b4cfed180ea472eb1fb21406e8931,0.8864926220204313,0.19773960346988367,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,14.413001282246029,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0059,58,observation:4a4591056283a9debf557521,0.06938180191739818,0.00016642190412757675,,False,355,retained_peak:observation:4a4591056283a9debf557521:0059,59,4d97db3844b12e242fa4143a4207af03f391e915dc51eab3f5b09e5259a1faf9,432074d2a605f88a71d2e969fd9b13a300041c71bb5510c2b868f54f49bc4129,0.7253121452894438,0.19735147625630084,NO
0,False,7,CANONICAL_HARMONIC,5.918351919187612,graph:observation:4a4591056283a9debf557521,True,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0060,59,observation:4a4591056283a9debf557521,0.1689659576947337,0.00016250995525924537,,False,443,retained_peak:observation:4a4591056283a9debf557521:0060,60,1c4f1fd8343a9637346aeec3988790241055a0728a9a85dc343b984d8d165f01,ddcde518c8a1f8124e9908056bb6a3f1131a91c821883f48c46996dfd5138ed5,0.2928490351872871,0.19506101188746533,YES
0,False,,NONCANONICAL_FAMILY_MEMBER,19.273456823313577,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0061,60,observation:4a4591056283a9debf557521,0.05188482840246795,0.00016233052898099055,,False,251,retained_peak:observation:4a4591056283a9debf557521:0061,61,80c05edf4d630a474ffbf63fb6a4342e2a0932a46b589bd40cca3a8198e71324,5dd75c14b05779fb0b824e7d5b93c354504e162c7880721ec53a6d460d5df727,0.9727582292849036,0.19495463879689182,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,10.355189775483215,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0062,61,observation:4a4591056283a9debf557521,0.09656993465900397,0.00015706567304424129,,False,441,retained_peak:observation:4a4591056283a9debf557521:0062,62,87b4fabafbb9d1ae572d4cd747f45b2667ff7ac432b71bebb54c9e64743869e6,016c3c1646a948985086eb3e2c16cd92d02af1de6abcfe9de751578d602956e0,0.5187287173666287,0.19177987135801033,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,19.541004834748485,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0063,62,observation:4a4591056283a9debf557521,0.05117444105135094,0.00015320857403059015,,False,246,retained_peak:observation:4a4591056283a9debf557521:0063,63,6f4ab2a619852d92d8f0107583b0223b55a51247a363f095228c0be5ab3ec267,8fdde677ec82e6fa8b1fc8af2c9dd64809fb638f1776dce9f0a58ad2fc58b745,0.9863791146424518,0.1893857108450376,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,9.664024079276363,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0064,63,observation:4a4591056283a9debf557521,0.10347656336498692,0.00014163440519342123,,False,448,retained_peak:observation:4a4591056283a9debf557521:0064,64,860efc18d692a42a12333ee193a5d6bc1ef7a1880f79ed14a36ddbc5267f2d4d,609f0aa1fd22285d96574ce9b70562adc3cb073a850522d54c4edcae76b8f9ee,0.48354143019296253,0.18182194483110697,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,11.2024251450271,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0065,64,observation:4a4591056283a9debf557521,0.08926638536334365,0.00014010089904523007,,False,409,retained_peak:observation:4a4591056283a9debf557521:0065,65,a3d6f3d78e1fd0303582f5ac68a5783f342b6eb97b804e1c158d1fbc42a0689b,6aff403fbddadc08abf0dc2889b9f83c70295786d93c9965f985a75d5c6aff01,0.5618615209988649,0.18077369603491356,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,17.289142405171322,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0066,65,observation:4a4591056283a9debf557521,0.057839768830922,0.00013361572988799565,,False,271,retained_peak:observation:4a4591056283a9debf557521:0066,66,439eaebc403560996177b4e5d725bb3e3f67c431f5fb3c8913bbf040349ad382,64599936956e14329584db73fd38709784445bddaec4a2f9da6e61956c25639b,0.8717366628830875,0.17620999439074328,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,12.07195618219056,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0067,66,observation:4a4591056283a9debf557521,0.08283661611324218,0.0001335270292419012,,False,392,retained_peak:observation:4a4591056283a9debf557521:0067,67,897e9f5daaa597809b2b1b66230db9dac8e6ce657da6eba02fc724cb7bf2f162,a2330fd5ffa2fb8e7c798a8fabb399a94fa96ab339a28baa5baaedf20e41fffa,0.6061293984108967,0.1761460504753036,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,15.037279975594153,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0068,67,observation:4a4591056283a9debf557521,0.06650138865692617,0.0001256038101741113,,False,301,retained_peak:observation:4a4591056283a9debf557521:0068,68,945b0a737445a2323e915eccd3c1d4893851577ee9f03ccd3e30d01c163c735c,04be1af77cedd21a320ca1e35809fa985b9bf35db11b6404ba349f5c4b76b43c,0.757094211123723,0.17025579961918239,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,12.874600216495292,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0069,68,observation:4a4591056283a9debf557521,0.07767231472700585,0.00011006653504062027,,False,388,retained_peak:observation:4a4591056283a9debf557521:0069,69,6fc79eb73f777b06777519f039df2f04e72c7715bf2889ec67b209a1daca1e25,b78e345e52840c6be9d89851fa285caede64f3ccb46e3b2f5eeadf78ad7b346f,0.6469920544835415,0.157540805584345,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,12.33950419362547,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0070,69,observation:4a4591056283a9debf557521,0.08104053325875081,0.00010991355660092909,,False,400,retained_peak:observation:4a4591056283a9debf557521:0070,70,dc293478de4eb85e66cfdafc075708d3831e459c9b0e22679c53eb2a258cf5fc,7825f3b8de57d953cce069c8df1c979e19d7a869a6ff108585070d271a4bdd3b,0.6197502837684449,0.15740688024606875,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,16.1074720213338,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0071,70,observation:4a4591056283a9debf557521,0.06208298848357669,0.00010738063149376191,,False,299,retained_peak:observation:4a4591056283a9debf557521:0071,71,bbcf7e90784df2e3c1ef1a0ff63aab25db85ca46f635f0db34f1f946ce168faa,ee672061cf211ff935db3609de74fec1a4f1ca769db0754ead25f059e314d8d4,0.8115777525539161,0.15516191437289342,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,18.136377774715204,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0072,71,observation:4a4591056283a9debf557521,0.05513780162840168,9.985420082999656e-05,,False,284,retained_peak:observation:4a4591056283a9debf557521:0072,72,a439b434837a4818a32f4163811b34dd050beddabbddabab5c16adc5520a451e,c4e6bb5694064bef35004c3ed1d5f1d3227c6045ce61f4f9582e4cac47172764,0.9148694665153235,0.14816457074082665,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,12.584756537440805,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0073,72,observation:4a4591056283a9debf557521,0.07946121142867629,9.453300952185523e-05,,False,385,retained_peak:observation:4a4591056283a9debf557521:0073,73,ac7d8ca22123e53db0209bf86d8e07573594851d990f8d5f2a9964367510a88e,f83b72ab67f1f78f9d863bfdf9f18aa6ee25ea14e9af68010e2809f2d554db48,0.6322360953461975,0.14289147649453612,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,11.782112503136073,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0074,73,observation:4a4591056283a9debf557521,0.08487442296394875,9.448303939558733e-05,,False,380,retained_peak:observation:4a4591056283a9debf557521:0074,74,fe41ce4f4bc8d9841c7069b14fa5cbb92382334b8d094ed668ff37073856b76e,cd983a0fb456cc9cb00819576a8bead84b9927aebd8db1cead8455969a790afe,0.5913734392735528,0.14284056362094286,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,13.142148227930202,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0075,74,observation:4a4591056283a9debf557521,0.07609106081110555,8.967422157479738e-05,,False,375,retained_peak:observation:4a4591056283a9debf557521:0075,75,69620b0cbe1c24fe442cd24181bbf7cee4ae9298f385272d56906012f6b8753c,d4babdbff855b6885173106bdf6d501e42eaf2191465a768768e2185f8973c22,0.6606129398410896,0.13781060919117008,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,15.349419322268217,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0076,75,observation:4a4591056283a9debf557521,0.06514904433871625,8.767576057392315e-05,,False,324,retained_peak:observation:4a4591056283a9debf557521:0076,76,b90068027c75c9a35536d945ccc5219acaa99903d9a777fe82fff5feafe33ac4,24f41efe1e31805239edfea4a559c99c21591b894510358d4cfdf4211c95f4cd,0.7729852440408627,0.13564041425830065,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,8.014144675427746,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0077,76,observation:4a4591056283a9debf557521,0.1247793795220731,8.691703631726142e-05,,False,474,retained_peak:observation:4a4591056283a9debf557521:0077,77,0abe9f253b6e854136dc73a259f03d22434e70fff83ba59bc834910f3346b7c2,24f0f91c0368e7e2884a44c13a3b9fa2f2c7d2bc881b20f16710007d9cff2195,0.39954597048808166,0.1348035091588315,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,15.639263001322703,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0078,77,observation:4a4591056283a9debf557521,0.06394163202674091,8.060339920389959e-05,,False,316,retained_peak:observation:4a4591056283a9debf557521:0078,78,3617b31e03964e11d15adc6f099b69b7b007c1a49d4bced17a941c7bb006f2f6,05eaa7d6b4f8778e7bd015b0f28e5f3ddff93b20beba3ebf0a0bcfb83e041ea5,0.7877412031782066,0.1275418909160034,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,14.747436296539666,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0079,78,observation:4a4591056283a9debf557521,0.06780839597419652,7.956000179703946e-05,,False,322,retained_peak:observation:4a4591056283a9debf557521:0079,79,9ea9b40da8aebae7be9f8cdcc485310ef2b23c8dc0c63e6385afe4c5aadbfb1c,6c541603f60298a885b63266ba418b61c94b81daf7f3f2801020234cc22e4b7d,0.742338251986379,0.12628728177261983,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,18.403925786150115,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0080,79,observation:4a4591056283a9debf557521,0.0543362330200522,7.350986524864197e-05,,False,267,retained_peak:observation:4a4591056283a9debf557521:0080,80,1f33d25c270fdac330f137edf0bb122e990e38c518f97ad7716acc2cc1a276e6,1c10333e8dc72bb2be7f7f459a4ab9606762fa5ec7bf73c7b9528c58395b4129,0.9284903518728718,0.1186714451732099,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,13.766426921278327,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0081,80,observation:4a4591056283a9debf557521,0.07264049020986933,6.409049179652831e-05,,False,325,retained_peak:observation:4a4591056283a9debf557521:0081,81,26efc4a8eff44c3c7bee0c75264bbe1cdc9b2db744ccc60f02ab4fe1e915e78d,5eea6c730e66d0fa89275c27b7113b4bc2f37554b9b000729a3b029cc2b54770,0.6923950056753688,0.10546767238935992,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,9.95386775833085,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0082,81,observation:4a4591056283a9debf557521,0.10046346046370307,5.803505714630175e-05,,False,433,retained_peak:observation:4a4591056283a9debf557521:0082,82,1aa20cef1367358da803d305f45a63417aacce98aa406c91682f2a9eec998045,2da60d8e5816810ab3ec790463985df646705d54fe5269efe301859fe84e39f0,0.4982973893303065,0.09591090717712224,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,13.454287574604265,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0083,82,observation:4a4591056283a9debf557521,0.07432574890754952,5.723404029505427e-05,,False,347,retained_peak:observation:4a4591056283a9debf557521:0083,83,8b3ffe65c57d48011d866893d868dfd20b2477939275c4a76895b0b7d0765e1c,9c237db42264bfc5714149736846cf988ebd38748222080a5371beb1cc47262e,0.6765039727582293,0.0945726130121989,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,17.868829763280296,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0084,83,observation:4a4591056283a9debf557521,0.055963373832961266,4.691354672338552e-05,,False,281,retained_peak:observation:4a4591056283a9debf557521:0084,84,76d6c5b6583be0194738517178cc9a6cf5317b7d6ec2dfd0bff9c77964831efb,49df27d58547ddfbd964eb259111b95370389e9b83da54d87b7ec7b3338077c6,0.9012485811577754,0.07542587759323127,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,11.648338497418617,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0085,84,observation:4a4591056283a9debf557521,0.08584915352705534,4.518857678697274e-05,,False,381,retained_peak:observation:4a4591056283a9debf557521:0085,85,e0f5329fccdd27f887fed3ea1aa8e5ec748d229cfcf4c210e16979aea67b68fb,b1d0673ad86c2765698a917b9ce2dcbe75bc4eb06ff939743ee6237cbe4d5cf1,0.5845629965947786,0.07181860877559722,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,15.862219677518462,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0086,85,observation:4a4591056283a9debf557521,0.06304287926470346,3.324192502149989e-05,,False,301,retained_peak:observation:4a4591056283a9debf557521:0086,86,4660ee918fe300e4b2ba2a18540aa6bf21f48385e412035de036b60acb310673,e84231b631782d88f58b6e2a36e40e6abc3b268cae34376feac3c17a75d3b78e,0.7990919409761634,0.04225413774220284,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,8.7053103716346,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0087,86,observation:4a4591056283a9debf557521,0.11487241204614622,3.3084429267908136e-05,,False,427,retained_peak:observation:4a4591056283a9debf557521:0087,87,edc199ef897438cb8b2f28e5a66e41670e9ebd9da154583f3a422094e1bee6c9,2aac5c99fdc6149403e4a58acd28af8e8fab2edb77da8ef2f5073afee4ede6da,0.43473325766174803,0.041796839668183275,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,19.808552846183396,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0088,87,observation:4a4591056283a9debf557521,0.05048324366576201,2.48681848665389e-05,,False,188,retained_peak:observation:4a4591056283a9debf557521:0088,88,4a3518c5af776e91bd312cf1034fdd621dbfa55057761e84a44a81453c246689,c82c5be0b60e9102e25846192c9853bd8d9b9b7bf5ccd5439ef2b7f6958039ba,1.0,0.01430830325038946,NO
0,False,,NONCANONICAL_FAMILY_MEMBER,13.900200926995783,graph:observation:4a4591056283a9debf557521,False,False,False,False,node:retained_peak:observation:4a4591056283a9debf557521:0089,88,observation:4a4591056283a9debf557521,0.07194140611722277,2.1434353095759396e-05,,False,334,retained_peak:observation:4a4591056283a9debf557521:0089,89,f217d97d30e11e85927fa65d57ba2c9fc71f10ec7e46518f966261c29870ed98,fdeb1a7f2e4b742fc8709f88c69938d0b303f26a2f7172f4513eca9947141a92,0.699205448354143,0.0,NO
